filename,pair,speaker,task,delay,delay_ms,correct_shifts,false_positives,false_negatives,total_predictions,total_ground_truth,precision,recall,f1,avg_time_difference,pred_mean_duration,pred_median_duration,pred_std_duration,gt_mean_duration,gt_median_duration,gt_std_duration,source_folder
11_S22_beach_d1500_conversation.csv,11,S22,beach,d1500,1500,222,186,392,408,614,0.5441176470588235,0.3615635179153094,0.4344422700587083,0.3621263865595929,1.5722058823529412,0.920000000000016,1.8608708262859777,1.3419986664262906,0.8600000000000136,1.2533955895868854,11
11_S22_farm_d1000_conversation.csv,11,S22,farm,d1000,1000,265,147,553,412,818,0.6432038834951457,0.323960880195599,0.4308943089430894,0.4335958385091469,1.5908252427184475,0.6400000000001,2.3659699664368627,1.2172570680782588,0.897125086627284,1.044219959651515,11
11_S22_park_d0500_conversation.csv,11,S22,park,d0500,500,290,164,502,454,792,0.6387665198237885,0.3661616161616162,0.4654895666131621,0.6157807137821254,1.3907488986784151,0.6999999999999886,1.989968424126023,1.2887004353203648,0.9399999999999996,1.127966228975431,11
11_S22_street_d0000_conversation.csv,11,S22,street,d0000,0,216,126,498,342,714,0.631578947368421,0.3025210084033613,0.409090909090909,0.3034230572381683,1.9914619883040932,1.0,2.516152189196509,1.3432609319016071,0.9170178492456104,1.1727856501099572,11
12_S23_beach_d1000_conversation.csv,12,S23,beach,d1000,1000,265,225,445,490,710,0.5408163265306123,0.3732394366197183,0.4416666666666667,0.4036253375050265,1.2710204081632648,0.5799999999999992,1.6363556383297952,1.0287095167058382,0.6934644884727845,0.9511576063951688,12
12_S23_farm_d0500_conversation.csv,12,S23,farm,d0500,500,211,236,455,447,666,0.4720357941834452,0.3168168168168168,0.3791554357592093,0.6124266383429512,1.42035794183445,0.6200000000000045,2.056716580706776,1.1633256621429806,0.7510617488046591,1.095128414608303,12
12_S23_park_d0000_conversation.csv,12,S23,park,d0000,0,216,191,454,407,670,0.5307125307125307,0.3223880597014925,0.4011142061281337,0.3189572955851265,1.526437346437346,0.6599999999999682,2.294866150568033,1.1934131100934502,0.7630542032281937,1.1420148195568718,12
12_S23_street_d1500_conversation.csv,12,S23,street,d1500,1500,272,208,440,480,712,0.5666666666666667,0.3820224719101123,0.4563758389261744,0.3951557481302659,1.2944166666666672,0.5600000000000591,1.642397280315847,1.0484445846430046,0.6672781745760403,1.0644218574620496,12
12_S24_beach_d1000_conversation.csv,12,S24,beach,d1000,1000,271,189,439,460,710,0.5891304347826087,0.3816901408450704,0.4632478632478632,0.374880660183457,1.3581739130434796,0.6799999999999784,1.6942599167206975,1.0287095167058382,0.6934644884727845,0.9511576063951688,12
12_S24_farm_d0500_conversation.csv,12,S24,farm,d0500,500,208,214,458,422,666,0.4928909952606635,0.3123123123123123,0.3823529411764705,0.6348871260273572,1.5028909952606668,0.6399999999999864,2.083165241678376,1.1633256621429806,0.7510617488046591,1.095128414608303,12
